,title,category
2050,"""신진주역세권~정촌 대체도로 개설 서둘러야""",Social
2051,"""자는데 시끄럽게 해서"" 고시원에서 흉기로 여성 위협한 남성 입건",Social
2052,"‘충주맨’ 딱지 뗀 김선태, BBQ 광고 영상 320만뷰 돌파",Social
2053,40년 동지의 단일화…강기정 사퇴하고 상임선대위원장 맡아 신정훈 지원(종합),Social
2054,"신문선, 홍명보 직격… ""월드컵 날로 먹겠다? 하늘이 용서 안 해""",Social
2055,20대 4명이 중년 女 홀로 사는 집 침입해 강도질…목격자 신고로 체포,Social
2056,"런던에 비틀스 성지가 있다면, 서울엔 BTS 성지가 있다",Social
2057,가상화폐 5억 원 횡령하고 투자사기 가담한 조폭 징역 8년,Social
2058,법원 “2년 내 유사 거래도 시가 인정…증여세 추가 과세 정당”,Social
2059,전처와 통화했다고 친구 집 쑥대밭 만든 50대 집행유예,Social
2060,"“칭얼대서 때렸다”…카페서 1살 딸 폭행한 엄마, 불구속 입건",Social
2061,뺑소니 집행유예 기간에 또 무면허 음주 사고…결국 실형 선고,Social
2062,"허리 통증 입원 김병기, 경찰 다음 출석 때 조서 날인 받는다…前보좌진 연달아 조사 [세상&]",Social
2063,"[속보] 70대, 뺑소니 집유 선처에도 또 무면허·음주 ‘꽝’ 법정구속…“죄질 매우 불량”",Social
2064,아파트 현관에 인분·래커칠…'보복 대행' 범죄 저지른 3명 검거,Social
2065,‘진해신항CC’ 4월 출범...임시방편으로 봉합된 반쪽 정상화,Social
2066,"공공운수노조 ""최저임금 대폭 인상해 소득격차 줄여야""",Social
2067,"정성호 ""국가폭력 범죄 시효 폐지 입법""…李 대통령 의지 뒷받침",Social
2068,“방 청소 알바할 분” 10대 부른 男…“허벅지 마사지 해달라” 강제추행,Social
2069,"2035년 고려대 동탄병원 개원…""AI 기반 미래의학 기술 집약""",Social
2070,"양승조 ""천안 돔구장, 행정통합 됐다면 전액 국비로 가능""",Social
2071,"주진우 ""북항에 첨단 공연장""…전재수 '돔 야구장'과 공약 맞대결",Social
2072,'액체-액체 임계점'은 영하 60℃…물이 가진 비밀 10년 만에 세계 최초로 확인,Social
2073,"정이한, '무고' 혐의로 전재수 고소…야권 공세 이어져",Social
2074,대한항공 부산에 신규 공장 건립… 가덕신공항 연계 거점 기대,Social
2075,"""칭얼대서""…카페서 장난감으로 한 살배기 때린 40대 입건",Social
2076,"[단독] ""그나마 싸다"" 몰려간 주유소…새치기 시비에 '흉기'",Social
2077,"""벨 누르고 들어왔다"" 女 혼자 사는 오피스텔서 강도 행각 벌인 男 4명 체포",Social
2078,“내 월급 왜 줄었지?”…직장인 ‘건보료 폭탄’ 정체는,Social
2079,"한국서 20년 살아온 영주권자 중국인, 4명에 새 삶 선물",Social
2080,"남해군, 미지급 1월분 농어촌 기본소득 31일 소급 지급",Social
2081,"출근길 전철서 시위하던 전장연, 이번에는 서대문 정류장서 버스 가로막아",Social
2082,"""바퀴만 쏙 빼갔다""…도심 주차장 황당 절도 사건",Social
2083,"법원 ""주택 증여세 산정, 1년 전 유사주택 매매가도 기준시가 가능""",Social
2084,'직장내 스트레스' 숨진 전남대 대학원생 산재 승인,Social
2085,“188억원이나 냈는데 은평구 단독소유?” 마포구 소각장 소유권 다툼한다,Social
2086,꽃길 따라 걷다 병원행?… 야외활동 시 ‘연조직염’ 주의보,Social
2087,"""돈 급해"" 남의 집 현관문에 똥칠...의왕서도 '보복 대행' 3명 검거",Social
2088,"""차량 바퀴·휠 통째로 도둑맞아""…경찰, 용의자 2명 추적",Social
2089,"박성호, 국힘 '컷오프' 반발…""절차하자"" 효력정지 가처분[6·3창원]",Social
2090,"고깃집서 직접 서빙까지…재기 꿈꿨던 故이상보, 마지막 한달",Social
2091,"주진우 이어 개혁신당 정이한 후보, 전재수 '무고' 혐의 고소",Social
2092,HD현대미포서 20대 잠수부 사망…하청업체 대표 구속송치,Social
2093,"中 장춘에서 태어나 韓 영주권, 김용길씨 4명에게 새 생명 주고 하늘로",Social
2094,"""상춘객들이 감동했다"" … 진해군항제, 군악의장페스티벌 진해의 봄 채우다",Social
2095,"월요일 출근길 막은 ‘휠체어’…전장연, 서울 도심서 ‘버스 저지 시위’",Social
2096,3개월 공백 끝… 서울교통공사 새 사장에 김태균,Social
2097,"""딸기 믿고 샀는데"" 산지·대형유통 '눈속임 판매' 소비자 신뢰 흔들",Social
2098,"화물차 기사들 시름...""기름값만 140만 원 더 나가""",Social
2099,"오스코텍, '집중투표제' 도입후 첫 주총…윤태영 재선임",Social
2100,"인천교통공사, 월미 바다열차 타고 벗꽃구경…테마 이벤트",Social
2101,뺑소니 집유 기간에 또 음주·무면허로 '쾅'…결국 철창행,Social
2102,"""홍서범·조갑경, 난리나니 거짓 사과""…前며느리 분노",Social
2103,휘발유값 '고공행진' 계속...시민들 대중교통으로,Social
2104,법원 “아파트 2년 이내 거래가액도 ‘시가’될 수 있어...증여세 추가 부과해야”,Social
2105,창원세코가 '던전'으로…'나혼자만 레벨업' 오픈런 진풍경,Social
2106,대전 안전공업 화재 희생자 장례 마무리… 유족 “철저 조사 후 책임 져야”,Social
2107,"""5부제 시행 후 가뜩이나 붐비는데""…출근길 정류장서 시위 터졌다",Social
2108,"추미애 ""경기북부에 방산클러스터 구축하겠다""",Social
2109,코스피 장 초반 5%대 급락…환율도 1515.5원 터치,Social
2110,정읍 옹동우체국 폐국 ‘일단 멈춤’···‘존치 vs 대체’ 평행선,Social
2111,비가 와도 벚꽃 구경은 놓칠 수 없지 [뉴시스Pic],Social
2112,"""칭얼대서""…카페서 장난감으로 한살배기 때린 40대 입건",Social
2113,짜장면 21그릇 '완식' 후 환불...배달앱 대응에 '분통',Social
2114,아파트 현관문에 인분 뿌리고 래커칠 '보복 대행' 3명 구속영장,Social
2115,말소된 차량 무면허·음주운전하다 사고 낸 불법체류 외국인,Social
2116,"김태균 서울교통공사 신임 사장…""신뢰받는 서울 지하철을 만들것""",Social
2117,"'페르시아만 고립' 실습생 2명, 한 달 만에 내일 귀국...""감사합니다!""",Social
2118,일본군 위안부 피해자 할머니 별세…남은 생존자 5명뿐 [플랫],Social
2119,내달부터 심야 영종도 주거지 인근서 고소음 오토바이 운행제한,Social
2120,"전장연, 출근길 버스 또 막아…서대문 버스정류장서 시위",Social
2121,"[대구 24시] 대구시, 산불 국가위기경보 '경계' 상향에 비상근무 돌입",Social
2122,4·3 지방공휴일 맞아… 급행·리무진 포함 제주 모든 시내버스 무료 운행,Social
2123,바퀴만 쏙 빼간 도둑…돌 위에 덩그러니 놓인 외제차,Social
2124,"벚꽃 반, 사람 반…세계가 홀린 ‘진해 벚꽃 향연’ [밀착취재]",Social
2125,"김현호, 국민의힘 대전서구청장 경선 포기 선언",Social
2126,"與 양승조 ""아산, '미래산업' 심장될 것""…15개 시·군 공약",Social
2127,"부산대 출신 미국 기업가, 위트컴 장군 조형물 건립기금 쾌척",Social
2128,"김현호 국힘 대전 서구청장 예비후보, 2인 경선 포기",Social
2129,"홍서범 사과문 본 前 며느리 ""뻔뻔한 태도 변함없네""",Social
2130,"합천벚꽃마라톤, 1만 2000여 명 '벚꽃 레이스'",Social
2131,건강하게 나이 드는 서울 만든다…2032년까지 여가시설 124곳(종합),Social
2132,"""5만원 내고 밥 먹더라"" 축의금 험담한 직장동료…""결혼이 장사냐"" vs ""5만원은 불참"" [어떻게 생각하세요]",Social
2133,"“경로당도, 학원도 내 자리는 아니야”…낄 곳 없는 ‘영올드’ 위한 서울시 해법은",Social
2134,"""차량 바퀴·휠 통째로 도둑맞아""…경찰, 용의자 2명 추적",Social
2135,여성 혼자 사는 오피스텔 침입한 20대 ‘떼강도’ 4명 검거,Social
2136,인천 영종도 해안가 자전거도로에 태양광 발전설비…7.6km,Social
2137,"서울시, 2032년까지 2천억 투입해 어르신 '활력충전 프로젝트'",Social
2138,연고대 '학술 용병' 활약 시기에 세계대학평가 순위 껑충,Social
2139,꽃가루만 피하면 끝?…과일 먹고 입술이 붓는다면 '이것',Social
2140,"휘발윳값 2천 원 임박…""차로 출퇴근 부담""",Social
2141,“실수로 기어봉 건드려”…2m 이동한 음주운전자 ‘무죄’,Social
2142,“출근길 더 지옥 된 이유”…하루 60만건 쌓인 ‘무임승차 구조’ [숫자 뒤의 진실],Social
2143,"송파구, ‘풍납동 세계정원’ 4월 개방",Social
2144,"""4·3엔 요금 내지 마세요"" 추념일 제주도 버스 전면 무료",Social
2145,'파이크 증후군'이 던지는 법왜곡죄에 대한 경고 [하태헌의 법정 밖 이야기],Social
2146,점 하나 잘못 찍었다가 편집국장 구속... 이승만 시대의 언론탄압,Social
2147,"전장연, 정류장 버스 가로막으며 시위…출근길 한때 지체",Social
2148,태백 공공임대 '고액 건축비' 논란…민간 시세보다 2.5배↑,Social
2149,[르포] 정의선이 선물한 ‘무인소방로봇’… 화염 속 먼저 뛰었다,Social
2150,"""축의금 5만원 뒷담화한 동료…하객이 식대 걱정까지 해야하나""",Social
2151,"대법 “본공사 부지 밖 임시시설, 개발제한구역 부담금 대상”",Social
2152,"'대기업' 남자와 결혼하려...""임신"" 거짓말, 3억 빚도 숨긴 아내",Social
2153,뺑소니 집유 기간에 또 음주·무면허로 '쾅'…결국 철창행,Social
2154,"미국 스탠퍼드 MBA 학생들이 한국, 부산을 찾은 이유",Social
2155,"주호영, 컷오프 넘어 공천 개혁 투쟁... ""보수 몰락 되풀이 말아야""",Social
2156,"법원 “같은 아파트 단지 2년 내 거래가, 상속·증여세 기준으로 적용 가능”",Social
2157,서울 벚꽃 공식 개화 벌써?…작년보다 엿새 빨라,Social
2158,"강원경찰, 다음달 1일부터 불법무기류 자진신고 기간 운영",Social
2159,"신정훈, 강기정 제치고 전남광주통합시장 단일화",Social
2160,교통대·충북대 내년 3월 통합…BBCM(이차전지·바이오·반도체·모빌리티) 산업 기술인재 공급 산실 꿈꿔,Social
2161,열차 문 두드리며 따라간 90대 선로에 떨어져 사망,Social
2162,"경찰, 포상·표창 7만여 개 공적사유 전수조사",Social
2163,부산·양산 하나의 생활권으로…양산선 운영 협약,Social
2164,"LDL콜레스테롤 목표 더 낮췄더니…""심혈관질환 30%↓""",Social
2165,"韓영주권 얻은 뒤 식당·용접 일…60대 중국인, 4명 살리고 떠났다",Social
2166,여성 혼자 사는 아파트에 침입한 4명의 남성 강도들,Social
2167,"신정훈, 강기정과 단일화 여론조사 승리…민주당 경선 판세 요동",Social
2168,“‘모텔 살인’ 김소영 9900원 필터로 남자들 꼬셨다”…‘가짜 미모’ 만든 보정 앱 정체는,Social
2169,"“K-콘텐츠, 매력있어 좋아”…외국인 10명 중 7명 ‘한류 호감’",Social
2170,"""새벽 배송 중단된다면?""…직장인 1천 명 대답은",Social
2171,"""밀키트 싫다며 워킹맘인 내가 차린 밥상 원하는 시모…매번 전업주부 시누와 비교""",Social
2172,"혐의만 6개…車훔쳐 무면허 질주 10대, 경찰차도 ‘쾅’",Social
2173,"악명 높은 천안 시내버스, 친절 약속 700명 서약",Social
2174,'도이치 주가조작 공범' 1심 징역형 집유 판결 불복 항소,Social
2175,"홍서범·조갑경 사과에 전 며느리 반발 ""사과하는 척 말라…뻔뻔한 태도""",Social
2176,"대리기사 기다리다 실수로 기어봉 건드려 2m 음주운전, 무죄",Social
2177,"경찰, '화장실 몰카' 충북교육청 장학관 구속영장 신청",Social
2178,"전장연, 출근길 서대문 정류장서 버스 가로막으며 시위",Social
2179,[단독] 보복 범죄에 악용된 '배민' 고객정보…개보위 나섰다,Social
2180,"구례 일부 시민단체 ""구례군수 출마자 '경선 불참' 약속 지켜라""",Social
2181,은평구 “6·25전쟁 중 전사한 김공식 상병 훈장 전수”,Social
2182,경기 의왕에서 '보복 대행 테러' 저지른 남성 3명 붙잡혀,Social
2183,수원 오피스텔서 강도질 한 남성 4명 현행범 체포,Social
2184,"휴온스그룹, 분기당 200원·연간 800원 배당…""주주친화""",Social
2185,"한국서 20년간 나눔 실천 중국동포의 ‘마지막 선물’, 4명 살렸다",Social
2186,"“한양도성 58년 만에 잇는다”…종로구, 창의문 구간 복원 착수",Social
2187,수원 오피스텔 침입해 강도행각…20대 남성 4명 검거,Social
2188,"대한항공, 부산테크센터에 2000억 규모 무인기 제조공장 건립",Social
2189,[이세영 변호사의 세상읽기] 수익을 받았는데도 왜 사기일까…폰지 사기가 반복되는 이유,Social
2190,전북 군산에서 바다에 빠진 낚시어선 승객 숨져,Social
2191,'벚꽃 터널부터 청보리 물결까지'…고창군 봄 축제 풍성,Social
2192,의왕서도 집 현관에 인분·래커칠 '보복 범죄' 일당 3명 검거,Social
2193,'반얀트리' 플래그십 부산 기장에 상륙…첫 럭셔리 휴양 시대 연다,Social
2194,[자막뉴스] 초유의 '시신 상대 이혼' 확정판결...법원의 판단은?,Social
2195,"부산은행, BNK가을야구예·적금 출시",Social
2196,"54조각이 완성되던 날... ""함께라서 가능했던 헌혈의 시간""",Social
2197,"돌봄 받는 사람을 서비스에 맞추는 나라, 이제는 바꿔야",Social
2198,"2차 석유 최고가제 시행 나흘째…서울 경윳값도 1,900원 돌파",Social
2199,"전장연, 출근길 버스정류장 점거 시위…""차별버스 아웃""",Social
2200,"민형배 지지자 '역선택 유도' 논란… 강기정 측 ""정치공작 고발""",Social
2201,아파트 현관문에 인분 뿌리고 래커칠…'보복 대행 테러' 3명 검거,Social
2202,"이혁재 ""내가 좌파 연예인이었어도 이랬을까?…어디가서 살라는 거냐""",Social
2203,"방 청소 알바 10대에 ""허벅지 마사지 해달라"" 강제추행한 男",Social
2204,"""가성비 세계 1위"" 부산의 봄…일본·중국 관광객 '정조준'",Social
2205,"유튜버 쯔양, 구제역 상대 손해배상 2심 다음 달 7일 시작",Social
2206,"마약왕 박왕열, IQ50 지적장애인 ‘지게꾼’으로 썼다",Social
2207,"의왕 아파트서도 보복대행..""급전 필요해서 범행""",Social
2208,"LS전선, 역대 최대 실적…AI·전력망 수요 확대 수혜",Social
2209,"동의없이 입원한 정신질환자, '직접' 의견 진술 보장한다",Social
2210,고속도로서 화물차 추돌…20대 운전자 등 2명 사상,Social
2211,"송언석 ""李 '전쟁 핑계 추경' 현금 살포성 선거추경…더 큰 경제 위기 앞당겨""",Social
2212,"한국 영주권 취득한 중국 출신 김용길씨, 장기기증으로 4명에 새 삶 선물",Social
2213,"오스코텍 이상현 대표 ""불필요한 갈등·불확실성 줄일것""",Social
2214,'딩동' 문 열었더니 남성 4명 들이닥쳤다...여성 집 노리고 강도질,Social
2215,"""손맛에 입맛까지""…영덕 대게 축제 10만 명 찾았다",Social
2216,“난폭운전 끝내겠다” 버스기사 700명 자발적 서약한 ‘이곳’,Social
2217,인공지능 로봇들의 ‘무인 공장’…K-팩토리 ‘카이로스’,Social
2218,건설일용직 퇴직공제부금 8700원으로 인상…노사정 첫 합의,Social
2219,아내 돈으로 사업하더니 총각 행세…불륜녀 부모와 상견례한 남편 [핫이슈],Social
2220,이 대통령 국정수행 긍정 평가 62.2%.. 민주 51.1%·국힘 30.6%,Social
2221,"""지역병원 역차별 인정""…복지부, 의료질 평가 손본다",Social
2222,女 혼자 사는 수원 오피스텔서 20대 男 강도 4명 체포,Social
2223,한강 유람선 사고 20여 분 뒤 승객이 구조 요청…서울시 “경위 조사”,Social
2224,"""4월 월급이 20만원이나 적게 들어왔어요""…건보료 정산 때문",Social
2225,"'여신도 성폭행' 정명석, 두차례 수감생활 대부분 독방서 지내",Social
2226,"'엄마 외도' 목격한 12살 딸 충격...폭행당해도 ""이혼하지 마"" 빌어",Social
2227,"민주당 안산시장 예비 후보들, 4명 선발 예비 경선 앞두고 공방 격화",Social
2228,"""음료수 달라고 칭얼대서"" 한살 딸 폭행한 40대 엄마 입건",Social
2229,"""난폭운전 끝내겠다""…천안 시내버스 기사 700명 자발적 서약",Social
2230,"韓서 용접하던 중국인, 장기기증으로 4명 살리고 떠났다",Social
2231,"멈췄던 신경에 다시 노크…경희대, 세포치료제 임상 문 열다",Social
2232,"AI에 ""판례 찾아줘"" 했더니 가짜만… 재판 인용 잇따르자 과태료까지",Social
2233,"서울시, 서울교통공사 신임 사장에 김태균 전 부시장 임명",Social
2234,김선태 만나 치킨 1000마리 쏜 BBQ…벌써 320만뷰 대박 터졌다,Social
2235,"모르는 여성에 '흉기 테러' 당한 20대女, 경찰 보호 나서",Social
2236,"고려대의료원, ‘동탄 제4고대병원’으로 미래병원 기준 세운다",Social
2237,코스피 장 초반 4%대 급락…국제 유가 급등에 5200선 내줘,Social
2238,"""중국산 플랜지 '국산둔갑' 유통"" 외투법인 세관에 적발",Social
2239,"경기도, 평화경제특구 후보지 연천·파주·포천 확정…접경지역 개발 속도 낸다",Social
2240,“한국인 연간 15일 대기오염 4종 물질에 동시 노출”,Social
2241,"민주당 광주 남구청장 경선, 지역구 국회의원 지지 놓고 '갈등'",Social
2242,"""한국서 나눔 베풀고 살아""…60대 중국인, 장기 기증으로 4명에 '새 삶' 선물",Social
2243,“1000만원 더 토해내라고요?”…공시가로 증여세 냈다가 ‘추가 세금’ 납부한 이유가,Social
2244,"""너는 어디 갈 거야?"" 그 질문에 말문이 턱 막힙니다",Social
2245,고속도로서 화물차 2대 추돌 1명 사망…물류창고 화재 전소,Social
2246,중증 재생불량성 빈혈·말기신부전 동반 환자 치료법 제시,Social
2247,"서울시, 서울교통공사 신임 사장에 김태균 전 행정1부시장 임명",Social
2248,대전 안전공업 사망자 14명 모두 영면에…마지막 발인식 엄수,Social
2249,"길거리서 담배 태우는 중학생, 190㎝ 격투기선수 훈계에도 '바락바락'",Social
2250,술 취해 시동 켜고 차량 2m 움직인 50대 무죄…왜?,Social
2251,[자막뉴스] 기네스북 올라간 청라하늘대교...'엣지워크' 곧 개방,Social
2252,"""심장이 보내는 마지막 구조 신호""…""이 경우 꼭 응급실",Social
2253,[단독] “이재명 방북 비용 300만불 얘기를 안 해”…박상용 검사 “먼저 무리한 요구”,Social
2254,일면식 없는 집 앞 인분 뿌리고 래커칠… '급전 알바' 보복 대행 범죄 확산,Social
2255,현관문에 인분 뿌리고 래커칠...'보복 대행 테러' 3명 덜미,Social
2256,"""이란 파병 요구 반대한다"", 전국 대학가에 반대 대자보 물결",Social
2257,"""집 해주고 매달 돈 주는 시댁...육아 간섭도 참아야 하나"" 며느리 고민",Social
2258,"연세대·고려대, 대학 순위 끌어올리려 '학술 용병' 활용 정황",Social
2259,전 세계가 빠졌다…외국인 10명 중 7명 한류에 호감,Social
2260,"""왜 거기 세워둬?""…BMW 휠·타이어 통째로 도난당한 차주, 욕까지 먹어 [어떻게 생각하세요]",Social
2261,"""아메리카노 마셨다고 횡령?…증언 거부한 알바도 퇴직금 직전 해고""",Social
2262,건설일용직 퇴직공제부금 8700원으로 인상…노사정 첫 합의,Social
2263,"동거녀 살해 30대, 시신 옆 밥 먹고 '셀카'...다른 여자 만나 딸도 낳았다",Social
2264,"앱클론·종근당 ""난치성 암질환 이중항체 공동개발 진행""",Social
2265,"“글로벌 OTA 가성비 TOP 찍었다”…부산, 日 골든위크·中 노동절 겨냥 봄 관광객 몰이 나서",Social
2266,"사백년 공주 인절미축제, 8만명 몰려…16억 매출",Social
2267,분홍빛 벚꽃 가득한 포항…'벚꽃마라톤' 열릴 경주 이번 주말 만개,Social
2268,K-논산딸기로 세계딸기산업수도 논산 위상 높였다,Social
2269,[자막뉴스] 청남대 '모노레일' 개통...대청호 절경 한눈에,Social
2270,25분 만에 막힌 뇌혈관 열어 일상 회복한 68세 환자 사례,Social
2271,"광화문 우편국 공금 횡령범, 日 오사카서 체포뒤 경성 압송[송종훈의 백년前 이번週]",Social
2272,이혁재 “내가 좌파 연예인이었어도 이랬을까…어디 가서 살라고”,Social
2273,"서울시, 김태균 신임 서울교통공사 사장 임명",Social
2274,의왕서 '보복 대행' 범죄 저지른 3명 검거 구속영장,Social
2275,"""188억 분담했는데 단독등기""…마포구, 은평구 상대 소유권 소송",Social
2276,"HLB 담관암 신약, FDA 우선심사 대상 결정",Social
2277,"박왕열, 생활고 ‘IQ 50’ 지적장애인 ‘지게꾼’ 삼았다",Social
2278,부산역 앞 '체증 구간' 뚫린다…충장지하차도 내일 전격 개통,Social
2279,"""손녀 업어주던 따뜻한 할아버지""…안전공업 희생자, 눈물의 마지막 발인",Social
2280,"""다시 살아날 거라 믿어""…미라 된 동거녀와 인천 원룸서 1277일간 생활",Social
2281,"'37위한테 0-4 참패' 초비상…""월드컵 중계권 누가 사겠나""",Social
2282,"한국서 건설현장 다니던 60대 중국인, 네 명 목숨 살리고 떠났다",Social
2283,"포스코, 수소 제철 시대 개막 한 발 앞으로",Social
2284,[자막뉴스] 이틀 새 휘발유 200원 올랐다...시민들 '당혹',Social
2285,"LDL 콜레스테롤 55mg/dL 미만 목표 치료, 심혈관 사건 감소 입증",Social
2286,"대법 ""임시시설도 본공사 부지 밖에 있다면 보전부담금 대상""",Social
2287,3대째 ‘찜누름’으로 내린 참기름… 美·홍콩까지 고소함 퍼뜨린다[지역을 살리는 사람들],Social
2288,새벽 용인 기흥구 아파트 베란다서 화재…1명 경상·17명 대피,Social
2289,"""초등학생인데요?"" 부산시티투어, 만우절 '제대로 속아드림' 이벤트",Social
2290,떨어지는 사과 보고 중력 발견? 업적 포장한 서사[김규회의 뒤집어보는 상식],Social
2291,"마포구, 은평구 단독 보존등기에 은평광역자원순환센터 소유권 소송 제기",Social
2292,[초점] 국회의원의 시도지사 출마…이재명 대통령은요?,Social
2293,남부산림청 산하 관리소 ‘입찰 비리’ 몸살… 특혜 의혹에 갑질 논란까지,Social
2294,"경찰, 화장실 불법 카메라 설치 장학관 구속영장 신청",Social
2295,대안학교 입학생에 최대 15만원 준다,Social
2296,"남원역서 선로 추락해 사망한 90대…""열차 두드리며 따라가""",Social
2297,손맛 넘은 과학… 공기압 세척 뒤 기후·습도 따라 볶는 온도 조절[지역을 살리는 사람들],Social
2298,"부산시·대한항공, 2000억 규모 무인기 제조 공장 건립 MOU 체결",Social
2299,5억 상당 비트코인 착복하고 자금 세탁한 조폭 징역 8년,Social
2300,호르무즈 해협서 발 묶인 우리나라 실습 선원 2명 하선,Social
2301,"서부산 항공우주산업 허브 추진… 부산시·대한항공, 2000억원 규모 MOU",Social
2302,"""'임신했다' 속이고 혼인 신고한 아내, 몰래 진 빚도 3억"" 남편 충격",Social
2303,"서울 종로구, 창의문 구간 복원 착수…""끊긴 한양도성 58년 만에 복원""",Social
2304,“사천공항 하늘길 넓혔다”…섬에어 신규 취항,Social
2305,40대 여성 사는 오피스텔 침입한 20대 남성 4명⋯30분 만에 현행범 체포,Social
2306,여성 홀로 사는 오피스텔서 강도 행각 벌인 남성 4명 체포,Social
2307,"식당 화장실 '불법 촬영' 장학관, 초범 아니었다…구속영장 신청",Social
2308,“조금만 일찍 올 걸”…포천 식목일 묘목 3천 그루 나눔에 시민 북적,Social
2309,[와이라노] 유류비 급등에 직격탄 맞은 노동자들,Social
2310,"""수도권 위해 우리 동네가 희생""…송전선로 반발에 지자체 직접 나서",Social
2311,훔친 차로 경찰차 들이받고 도주한 10대…구속영장 신청,Social
2312,"점심도 포기한 과장님, 어디가나 봤더니...韓日직장인, 쪽잠 찾아 떠돌아 ‘낮잠 오픈런’",Social
2313,"""월급 왜 줄었지?""…4월 직장인 놀라게 한 ‘건보료 폭탄’ 정체는",Social
2314,“급전이 필요해서”…의왕 아파트서 ‘보복 대행 테러’ 3명 검거,Social
2315,“아파트 현관문에 똥 뿌렸다”…돈 받고 보복대행? 3명 또 검거,Social
2316,"민주당 박범계 특보단 5인, 장철민 대전시장 경선후보 지지 선언",Social
2317,쌍방울 수사팀 “이화영에 허위 진술 종용 안했다”,Social
2318,"대한항공, 부산테크센터 내 신규공장 건립...""세계 무인기 시장 선도""",Social
2319,"'전직 충주맨' 파급력 여전...조회수 ""또 터졌다""",Social
2320,"[6·3의왕]정순욱 예비후보 ""법카 유용 의혹은 정치 공작""",Social
2321,수원 오피스텔 침입해 강도 행각 벌인 4명 검거,Social
2322,"인천시, '청년월세' 2년간 480만원 지원한다",Social
2323,"중년 여성 집 침입, 강도질한 20대 남성 4명 체포",Social
2324,"60대 중국인, 장기기증으로 4명에 ‘새 삶’ 선물",Social
2325,[자막뉴스] 온라인 주문도 중단...이란 전쟁 직격탄,Social
2326,'충주맨 김선태'가 공개한 BBQ 회장 유튜브 조회수 300만 돌파,Social
2327,돼지 정액으로 만든 안약…망막암 치료에 효과,Social
2328,"""고유가 극복""…셀트리온, '차량 10부제·계단이용' 동참",Social
2329,[만평] 대구·경북 통합 신공항 재원 마련은 도대체 언제 하나,Social
2330,수천 억 보조금 부정 수령 면대약국…적발 어려운 까닭은?,Social
2331,"'주니어 검사'까지 미제사건 투입…경력검사 임관, 두 달 앞당긴다",Social
2332,인분 뿌리고 명예훼손 유인물까지…의왕 ‘보복 대행’ 일당 검거,Social
2333,"""고립된 중장년 남성을 구하라""…'고독사 4만 명' 시대, 일본이 찾은 해답",Social
2334,최저학력제 도입 14년… 출전의 꿈도 학업의 끈도 놓지 않으려면,Social
2335,사회적으로 가장 안정된 지위 누릴 법한 중장년 남성이 가장 위험한 집단,Social
2336,부산 1호선과 경남 양산이 하나로…경전철 양산선 연내 개통,Social
2337,[내일날씨] 새벽 전국 곳곳 비…오전에 대부분 그쳐,Social
2338,박형준 부산시장-우기홍 대한항공 부회장 미래형 무인기 시장 이끌 2000억 투자 협약…서부산 ‘항공우주 클러스터’ 본격 시동,Social
2339,현관에 인분·래커칠…의왕 ‘보복 대행 테러’ 일당 검거,Social
2340,"안전공업 장례 모두 마쳐…유족 ""참사현장 처참, 책임질 사람 책임 져야""",Social
2341,"이 대통령, 제주4·3평화공원 참배⋯""국가폭력 공소‧소멸시효 완전 폐지하겠다""",Social
2342,"화폐 속 위인들, 현금없는 세상에 맞서 환생",Social
2343,"인천시, 고액·상습 체납자 1147명 명단공개 전 납부 유도",Social
2344,"法 ""주택 증여세, 과거 유사주택 매매가 근거 추가 부과 가능""",Social
2345,"이혁재 ""난 어디 가서 살라는 거냐…좌파였으면 잣대 달랐을 것""",Social
2346,"대한항공, 부산에 2천억 규모 공장 신설…항공우주 클러스터 탄력",Social
2347,전국에 미세먼지 씻어주는 봄비…내일 오전까지 이어져,Social
2348,새벽 오피스텔 들이닥친 4인조 특수강도...이웃이 살렸다,Social
2349,중증빈혈·신부전 동반 환자…'이 수술' 먼저 했더니 효과,Social
2350,"“좀 끼워줘라, 그러나 난 못 끼워준다”...참 자기를 객관화하기 힘든 인간<일상이 뉴스다!>",Social
2351,[여론조사] 시급한 4·3 현안은?…추가 진상조사 25%·왜곡 처벌 강화 22%,Social
2352,'보복 대행 테러' 또 터졌다...인분 뿌리고 래커칠,Social
2353,황경아 예비후보 “‘광주 남구 대표흉물’ 서진병원 철거”,Social
2354,수원 오피스텔서 한밤중 강도행각…20대 4명 체포,Social
2355,돌 위에 차체만 덩그러니…BMW 바퀴 통째로 도난,Social
2356,"'안전공업 참사' 유족 ""소방시설 신경썼다면 참사 없었을 것""",Social
2357,"""묘목값 올라도 오른게 아냐""…식목철 옥천군 묘목시장 '한숨'",Social
2358,전국에 봄비…내륙 중심 일교차 15도,Social
2359,"""벨 누르고 들어왔다""…중년 여성 혼자 사는 집에 20대 강도 4명",Social
2360,"부산 도시철도 양산까지 잇는 ‘양산선’…부산·양산시 구간 나눠 운영, 요금·환승은 하나로",Social
2361,[단독]외도 들키자 허위 강간 고소·폰에 있던 무죄 증거…검찰이 '억울한 누명' 벗겼다,Social
2362,이 대통령 “제주는 대한민국 미래의 축소판”… 오늘 제주서 12번째 타운홀 미팅,Social
2363,"경찰, '분당 흉기 테러' 피해자에 치료비 전액 지원",Social
2364,"""급전 필요하신 분"" 수상한 광고…현관문 열었다 '경악'",Social
